auth_user_id,tipo_usuario,nombre,apellido,fecha_nacimiento,direccion,telefono,especialidad,consultorio
209,administrativo,Jessica,Ordóñez,2000-09-23,"Urbanización Florentina Benítez 11 Puerta 6 , Valladolid, 06391",+34 622091412,,
210,paciente,Leandro,Tirado,1971-09-06,"Vial Celestino Delgado 2, Salamanca, 11411",+34 928723384,,
211,paciente,Miguel,Rivero,1961-10-11,"C. Candelaria Daza 2, Palencia, 38725",+34 876 28 05 93,,
212,doctor,Ligia,Roig,1951-02-24,"Rambla Margarita Jáuregui 32 Piso 1 , Guipúzcoa, 24651",+34 871 425 323,Psiquiatría,Consultorio 4
213,paciente,Hugo,Macías,1949-10-21,"Avenida de Álvaro Hervás 8 Piso 7 , Vizcaya, 33882",+34986638372,,
214,administrativo,Cipriano,Hervás,1984-02-18,"Acceso de Ramón Azcona 65, Guadalajara, 28117",+34884 036 931,,
215,paciente,Natividad,Ramis,1999-08-06,"Glorieta Victorino Benítez 8 Puerta 1 , Tarragona, 17936",+34 979556113,,
216,paciente,Porfirio,Hervia,1966-06-05,"Acceso Toño Marin 72, Ciudad, 01200",+34 982 54 19 26,,
217,paciente,Soledad,Jaume,1994-04-06,"Plaza Pacífica Espinosa 61 Piso 0 , Guipúzcoa, 01483",+34 874 33 59 50,,
218,doctor,Maximino,Soria,1968-07-10,"Rambla Pepita Pablo 29, Asturias, 15306",+34945 23 65 75,Neurología,Consultorio 4
219,paciente,Aura,Vall,1962-10-22,"Pasaje de Angelita Rodriguez 50 Puerta 3 , Soria, 35140",+34 823 42 96 47,,
220,administrativo,Osvaldo,Luque,2000-03-19,"Cañada de Dominga Sala 84, Cantabria, 02464",+34871 722 838,,
221,paciente,Humberto,Duarte,1973-08-25,"Urbanización de Marcela Trujillo 4 Piso 7 , Salamanca, 43938",+34 923170575,,
222,doctor,Nereida,Piñeiro,1978-06-01,"Cuesta de Olegario Lara 61 Puerta 8 , Álava, 30572",+34866 74 80 78,Cardiología,Consultorio 7
223,doctor,Fanny,Valbuena,1980-11-26,"Pasaje Eric Cuenca 301 Apt. 55 , Guipúzcoa, 20291",+34977885803,Endocrinología,Consultorio 9
224,paciente,Trinidad,Montes,1975-10-21,"Ronda de Teresita Río 46 Puerta 4 , Albacete, 08379",+34973 128 661,,
225,paciente,Onofre,Abad,1975-08-28,"Cuesta de Elisa Batlle 66 Piso 6 , Girona, 47212",+34977503079,,
226,administrativo,Prudencia,Fernandez,1970-06-27,"Urbanización de Donato Salgado 6, Vizcaya, 05332",+34 736 57 72 47,,
227,administrativo,Adán,Otero,1960-07-04,"Cañada de Alba Peñas 671 Piso 8 , Cádiz, 10914",+34 739 455 390,,
228,administrativo,Ceferino,Vicens,1975-02-07,"Cañada de Horacio Berrocal 55 Piso 1 , Las Palmas, 07688",+34873998856,,
229,administrativo,Dionisio,Plaza,1992-10-25,"Cañada Alma Crespi 94, Barcelona, 31402",+34 875378021,,
230,administrativo,Aura,Hernando,2002-10-02,"Cañada de Tiburcio Codina 8, Girona, 44289",+34973 76 87 35,,
231,administrativo,Ramón,Cuervo,1965-12-21,"Cañada de Lucho Mendez 165, Santa Cruz de Tenerife, 45188",+34 845 20 77 60,,
232,doctor,Octavio,Barón,1953-10-04,"C. María Pilar Sanjuan 90, Vizcaya, 50790",+34 973 414 380,Pediatría,Consultorio 8
233,doctor,Cándido,Jáuregui,1972-06-12,"Plaza Juanita Bayo 71 Apt. 72 , Madrid, 05582",+34921070965,Neurología,Consultorio 2
234,doctor,Lara,Reguera,2002-12-17,"Vial de Modesta Alberto 91 Puerta 8 , Soria, 40562",+34828 943 210,Urología,Consultorio 5
235,doctor,Reina,Amigó,1948-06-13,"Callejón Fabricio Manjón 12, Burgos, 06642",+34 800718169,Endocrinología,Consultorio 8
236,administrativo,Yéssica,Cerezo,1996-09-23,"Rambla de Maximino Sancho 72 Apt. 89 , Álava, 32524",+34946 03 29 75,,
237,doctor,Haydée,Marquez,1944-06-01,"Rambla de Teresita Palmer 83 Apt. 41 , Ceuta, 13242",+34 876 414 040,Pediatría,Consultorio 9
238,administrativo,Cruz,Ibáñez,1949-07-18,"Alameda de Ascensión Pavón 509, Ourense, 19855",+34974 342 097,,
239,administrativo,Silvia,Bustamante,1960-04-07,"Glorieta Pascual Bellido 96 Piso 4 , Lugo, 10896",+34 880897278,,
240,doctor,Fermín,Roman,1959-06-05,"Ronda de Joan Nogueira 5 Piso 5 , Málaga, 25992",+34880 693 199,Ginecología,Consultorio 5
241,paciente,Hortensia,Ponce,1955-03-25,"Rambla Juan Carlos Barreda 393 Puerta 6 , Ceuta, 31026",+34 959 81 26 18,,
242,doctor,Ulises,Ricart,1970-09-24,"Ronda María Pilar Flor 64, Tarragona, 39956",+34 974 90 72 31,Traumatología,Consultorio 3
243,paciente,Iván,Prada,1946-07-15,"Ronda Julián Luján 20, Ceuta, 36400",+34981 339 471,,
244,paciente,Nicanor,Villalobos,2003-09-16,"Glorieta Ágata Badía 3, Ceuta, 39947",+34983824258,,
245,doctor,Jose Miguel,Goñi,1983-04-09,"Glorieta de Nazario Gomez 5, Murcia, 39727",+34922903897,Cardiología,Consultorio 1
246,paciente,Albina,Carmona,1956-08-05,"Alameda de Florina Aznar 38, Girona, 38444",+34 944 205 438,,
247,administrativo,Norberto,Boada,1950-11-28,"Paseo de Armando Carnero 35 Piso 8 , Ávila, 49871",+34 871 48 96 38,,
248,doctor,Cruz,Alarcón,1984-08-22,"Cañada de Guiomar Villaverde 17, Zaragoza, 33152",+34 901911445,Psiquiatría,Consultorio 6
249,administrativo,Alfonso,Nevado,1982-02-15,"Pasadizo de Paloma Machado 33 Apt. 00 , Lleida, 22242",+34 718241405,,
250,paciente,Manola,Córdoba,1965-12-22,"C. de Alonso Vara 2 Piso 1 , Ciudad, 10454",+34922 96 42 83,,
251,paciente,Reinaldo,Cepeda,1975-08-08,"Pasadizo Ariel Piñol 4 Apt. 30 , Sevilla, 28829",+34825 322 677,,
252,administrativo,Evita,Garcia,1965-05-11,"Via Julio Meléndez 36, Madrid, 45181",+34 875554234,,
253,administrativo,Cayetano,Tejedor,1986-08-21,"Plaza Soraya Canals 43, Vizcaya, 28831",+34880 023 845,,
254,doctor,Alondra,Sánchez,1978-01-20,"Callejón de Verónica Corominas 9, Castellón, 48512",+34 880661925,Dermatología,Consultorio 8
255,paciente,Rosendo,Pla,1995-03-29,"Avenida de Cleto Bilbao 81 Apt. 57 , Salamanca, 07892",+34 847270531,,
256,paciente,Eutropio,Chico,1979-09-02,"Vial de Nazaret Mur 49, Cáceres, 28607",+34948 59 32 27,,
257,administrativo,Juan Bautista,Moles,1996-11-07,"Cañada de Toni Fonseca 296, Teruel, 23223",+34 972 013 440,,
258,doctor,Ileana,Ramírez,1991-02-07,"Pasaje Eligio Sureda 42 Piso 6 , Barcelona, 40113",+34883 53 44 08,Pediatría,Consultorio 3
259,paciente,Nico,Salinas,1988-12-24,"Glorieta de Elpidio Villanueva 67 Apt. 42 , Ávila, 21459",+34987196537,,
260,doctor,Felix,Blazquez,1985-03-19,"Cañada Leoncio Cabrero 27, Baleares, 38669",+34824853915,Pediatría,Consultorio 8
261,paciente,Hilda,Agullo,1997-02-19,"Cañada de Emperatriz Acevedo 78 Puerta 4 , Ávila, 49224",+34988 44 71 70,,
262,paciente,Evangelina,Huerta,1989-08-28,"Glorieta de Nazaret Olmedo 37 Piso 9 , Badajoz, 29739",+34881878371,,
263,paciente,Alfonso,Olivera,1988-08-10,"Ronda de Amaya Palacios 34, Castellón, 46006",+34 849 28 60 73,,
264,doctor,Ambrosio,Zorrilla,1978-01-26,"Pasaje de Calixta Carreras 3, Valladolid, 38010",+34846 522 373,Psiquiatría,Consultorio 3
265,administrativo,Jacinta,Vilalta,1979-10-23,"Camino Roberto Vicente 769 Puerta 0 , Albacete, 38637",+34887135703,,
266,paciente,Cintia,Campo,1984-11-21,"Acceso de Antonio Roldan 3 Piso 1 , Ávila, 43226",+34946 485 441,,
267,doctor,Armida,Almagro,1962-05-27,"C. Chema Perera 47, Navarra, 30727",+34882 98 79 94,Urología,Consultorio 7
268,doctor,Azahar,Redondo,1971-10-14,"C. de Marianela Porras 42, Pontevedra, 46057",+34 975 39 74 36,Gastroenterología,Consultorio 10
269,administrativo,Inocencio,Asenjo,1972-12-21,"Plaza Domitila Gascón 52, Baleares, 26456",+34 884 948 702,,
270,paciente,Cintia,Escrivá,1956-12-20,"Cuesta de Saturnina Giner 91, Burgos, 47772",+34 866 770 617,,
271,paciente,Obdulia,Ramirez,1984-03-15,"C. de Ramona Blazquez 4 Apt. 26 , Álava, 20956",+34 701 46 86 56,,
272,administrativo,Apolinar,Múñiz,1998-01-09,"Ronda Nazaret Portero 20 Apt. 47 , Salamanca, 34100",+34971 758 619,,
273,doctor,Lucía,Gimenez,1980-06-09,"Glorieta de Paulino Álvarez 506 Piso 5 , Lleida, 18214",+34 981842208,Traumatología,Consultorio 2
274,administrativo,Chelo,Redondo,1980-12-20,"Glorieta de Jenny Diego 870, Huelva, 05148",+34 858 343 563,,
275,paciente,Juan Antonio,Pombo,2003-09-30,"Acceso de Delfina Caro 777 Puerta 7 , Huelva, 08489",+34875 11 75 39,,
276,paciente,Heliodoro,Lluch,1964-04-01,"Vial Felicidad Martínez 2 Apt. 15 , Vizcaya, 33356",+34825 13 87 25,,
277,administrativo,Vicente,Gras,1945-03-28,"Plaza de Fidela Meléndez 42 Apt. 33 , Cáceres, 15031",+34 843 622 531,,
278,paciente,Fermín,Diéguez,1945-06-09,"Paseo de Apolonia Sosa 89, Almería, 29373",+34960087192,,
279,paciente,Alonso,Patiño,1981-04-25,"Rambla Eusebia Jover 98 Piso 0 , Lleida, 47428",+34 944174760,,
280,paciente,Itziar,Olivera,1951-02-07,"Pasaje de Tomasa Suarez 7, Murcia, 27977",+34826 54 40 57,,
281,doctor,Leyre,Tovar,1994-03-07,"Alameda Severiano Acero 33, Santa Cruz de Tenerife, 12528",+34 949 46 74 63,Oftalmología,Consultorio 10
282,doctor,Raimundo,Agustín,1945-06-05,"Avenida Cosme Álamo 12 Apt. 73 , Badajoz, 42734",+34841 30 15 92,Gastroenterología,Consultorio 9
283,administrativo,Cornelio,Rosado,2003-06-01,"Paseo de Gloria Redondo 236, Zamora, 34030",+34 827 003 042,,
284,administrativo,Fabiola,Alemán,1953-04-20,"Ronda Martín Farré 72 Apt. 67 , Castellón, 02933",+34876 01 67 74,,
285,paciente,Amparo,Asenjo,1988-10-20,"Rambla de Tito Marín 22, Zamora, 12777",+34948207467,,
286,paciente,Agustina,Bastida,1992-09-15,"Camino de Araceli Campillo 689 Piso 2 , Toledo, 36242",+34 873174714,,
287,doctor,Tomasa,Robledo,1945-05-04,"Rambla de Octavio Herrero 9, Jaén, 48479",+34975110476,Dermatología,Consultorio 7
288,administrativo,Alma,Vazquez,1957-03-27,"Camino Jose Francisco Pinto 73 Apt. 05 , Granada, 24365",+34979 15 14 15,,
289,paciente,Jovita,Arrieta,1967-05-23,"Pasadizo José María Marí 36 Puerta 6 , La Rioja, 43499",+34877871866,,
290,doctor,Amparo,Galiano,2005-04-22,"Cañada de Ema Amigó 37, Córdoba, 18864",+34849980051,Gastroenterología,Consultorio 2
291,paciente,Zoraida,Tormo,1964-04-30,"Urbanización Inocencio Armas 2 Piso 4 , Baleares, 08942",+34841 49 33 51,,
292,paciente,Jorge,Roma,1954-09-29,"C. de Clementina Jerez 90, Guadalajara, 47670",+34 902581335,,
293,paciente,Silvia,Alfaro,1991-05-30,"Plaza Susana Abellán 81, Ávila, 25960",+34921 083 953,,
294,paciente,Sancho,Aller,1947-12-21,"Pasaje de Carlos Juliá 54, Lleida, 14865",+34844 63 62 81,,
295,doctor,Amador,Feijoo,1965-05-12,"C. de Amarilis Figuerola 639, Granada, 29400",+34 982021906,Oftalmología,Consultorio 2
296,doctor,Elvira,Vigil,1960-04-10,"Pasaje de Bibiana Zamora 17, Granada, 24721",+34 740777106,Urología,Consultorio 7
297,administrativo,Marcelo,Miguel,1948-09-27,"Pasadizo de Francisco Jose Blanch 98, Barcelona, 27080",+34946 08 89 29,,
298,doctor,Rebeca,Morata,1969-10-14,"Alameda Lilia Moraleda 119 Piso 3 , Albacete, 19046",+34 708 158 918,Dermatología,Consultorio 6
299,administrativo,Erasmo,Escribano,1962-08-12,"Rambla de Jerónimo Valero 14 Piso 4 , Jaén, 39064",+34844 40 55 43,,
300,doctor,Montserrat,Silva,1968-06-23,"Callejón Marcos Gallardo 653, Zaragoza, 10768",+34 803309886,Gastroenterología,Consultorio 2
301,administrativo,Aristides,Rius,1994-09-12,"Avenida Abilio Antúnez 6, Navarra, 19205",+34 821201737,,
302,doctor,Tomás,Bonilla,1993-12-21,"Cuesta Jose Carlos Gómez 75, Murcia, 38458",+34847 33 31 03,Traumatología,Consultorio 3
303,administrativo,José,Roldan,1953-07-26,"Alameda de Amando Silva 11, Valencia, 09863",+34743 88 69 93,,
304,administrativo,Carina,Luján,1962-08-01,"Camino Águeda Zaragoza 1 Puerta 4 , Alicante, 06729",+34922 32 24 31,,
305,paciente,Débora,Bayona,2000-07-08,"Callejón Geraldo Cepeda 366, Murcia, 08876",+34 841183748,,
306,administrativo,Ana Sofía,Codina,1992-03-29,"Urbanización Eligia Pla 296 Apt. 89 , Cantabria, 16458",+34928 36 20 90,,
307,doctor,Encarnita,Tejero,2003-08-12,"Ronda Sosimo Recio 12 Puerta 0 , Guadalajara, 51065",+34 849 460 337,Urología,Consultorio 6
308,administrativo,Telmo,Moliner,2002-06-10,"Callejón de Chus Lluch 42 Puerta 5 , Castellón, 07618",+34921411011,,
309,doctor,Galo,Corominas,1986-10-20,"Calle de Aitana Espejo 206 Apt. 68 , Córdoba, 43529",+34800769139,Cardiología,Consultorio 10
310,administrativo,Marino,Azcona,2005-12-16,"Vial Gala León 25, Cádiz, 50627",+34 841 036 317,,
311,administrativo,Gil,Bermejo,1953-02-08,"Paseo Noa Pinto 568, Valencia, 08716",+34823257814,,
312,doctor,Chus,Terrón,1970-01-09,"Calle Lorena Pardo 630 Puerta 0 , Santa Cruz de Tenerife, 17589",+34988079933,Urología,Consultorio 2
313,administrativo,Adela,Zorrilla,1963-07-07,"Urbanización Laura Bárcena 22, Albacete, 49707",+34 824 99 15 18,,
314,administrativo,Melania,Ramis,1977-11-16,"Alameda de Juliana Coloma 46 Piso 5 , Ciudad, 16801",+34826 74 58 27,,
315,paciente,Yaiza,Aroca,1976-11-14,"Glorieta de Amador Ríos 74 Piso 2 , Álava, 41506",+34815 897 233,,
316,paciente,Modesta,Gallo,1980-05-20,"Via Toni Rosselló 54 Puerta 3 , Alicante, 24318",+34 728 93 49 53,,
317,administrativo,Isidro,Enríquez,1984-02-07,"Paseo Pío Santamaria 4 Apt. 23 , Zaragoza, 16093",+34711 583 118,,
318,doctor,Eloy,Torrecilla,1958-09-10,"Calle Florentino Bayona 25, Soria, 29556",+34 901 87 58 07,Dermatología,Consultorio 1
319,doctor,Lupita,Castañeda,1989-09-26,"Urbanización de Tito Donoso 55, Castellón, 04692",+34928 02 97 57,Gastroenterología,Consultorio 7
320,administrativo,Liliana,Otero,1993-07-01,"Alameda Osvaldo Montserrat 65, Asturias, 01853",+34 843 76 87 12,,
321,administrativo,Manolo,Blanch,1984-01-22,"Pasadizo de Mayte Llobet 557 Apt. 17 , Granada, 44118",+34 948 99 23 90,,
322,paciente,Abril,Montenegro,1980-06-02,"Cañada de Octavio Antón 97, Barcelona, 09384",+34973 735 387,,
323,doctor,Amancio,Cobo,1947-08-31,"Camino de Vera Cabrero 26 Piso 2 , Cuenca, 43704",+34 973 130 699,Cardiología,Consultorio 3
324,paciente,Flor,Cerdá,1998-04-23,"Cañada de Azahara Salom 94, Las Palmas, 34308",+34 976980039,,
325,doctor,Jenny,Jáuregui,1968-09-22,"Calle Emelina Delgado 13 Apt. 67 , Burgos, 13358",+34833975388,Oftalmología,Consultorio 5
326,administrativo,Cristóbal,Arce,1963-12-08,"C. Adriana Castillo 79 Apt. 62 , Málaga, 26861",+34881 252 718,,
327,paciente,Maxi,Hernando,1956-08-15,"Camino de Loreto Prats 98, Lleida, 01786",+34871 734 763,,
328,paciente,Dimas,Castillo,1994-09-16,"Rambla de Carlito Flor 86, Málaga, 21243",+34 739 42 39 78,,
329,paciente,Cosme,Acevedo,1974-05-02,"Cuesta Abigaíl Galan 7 Puerta 3 , Huesca, 51104",+34974 775 029,,
330,administrativo,Clotilde,Benavent,1990-03-07,"Calle de Julie Reyes 53, Alicante, 04539",+34971 021 630,,
331,administrativo,Gerardo,Leon,1945-07-04,"Urbanización Benjamín Murillo 514 Apt. 11 , Castellón, 21083",+34 887 93 74 55,,
332,paciente,Coral,Mulet,2005-12-15,"Cañada de Toni Benito 44, Álava, 12178",+34847 823 652,,
333,paciente,Cristian,Enríquez,1989-09-13,"Paseo Inocencio Puig 598, Ciudad, 08838",+34 731526052,,
334,paciente,Juan Luis,Calderon,1948-01-21,"Pasaje de Pepe Canet 83 Apt. 33 , Castellón, 31140",+34924 681 247,,
335,doctor,Georgina,Acosta,1954-06-15,"Calle Reyna Fuertes 337 Puerta 0 , Teruel, 08738",+34 803 36 79 14,Oftalmología,Consultorio 6
336,paciente,Jordán,Cueto,1963-09-20,"Pasaje de Laura Dominguez 7 Puerta 4 , Santa Cruz de Tenerife, 17388",+34825 06 97 30,,
337,paciente,Esther,Alberola,1965-08-01,"Rambla Natalia Cantero 70, Baleares, 21779",+34 887 886 592,,
338,paciente,Heliodoro,Grau,1999-07-11,"Cuesta de Paula Salom 15 Puerta 9 , Melilla, 51874",+34 883858067,,
339,paciente,Amado,Tolosa,1962-12-24,"Cañada Leocadia Ballester 6, Salamanca, 41190",+34 983 89 62 85,,
340,administrativo,Cristian,Bravo,1950-09-06,"Vial Marcia Briones 99, Burgos, 11481",+34861714021,,
341,paciente,Edelmiro,Contreras,1979-01-03,"Urbanización de Lupe Bertrán 5 Puerta 3 , Castellón, 15045",+34 971451476,,
342,paciente,Oriana,Barbero,2000-07-09,"Plaza Yaiza Mármol 16, Valencia, 44226",+34 800 80 06 48,,
343,paciente,Telmo,Jover,1959-06-29,"Plaza de Josefina Velasco 41, Córdoba, 18957",+34 847972317,,
344,administrativo,Azahara,Peñalver,1964-09-29,"Avenida Clara Izaguirre 9 Puerta 2 , Madrid, 43128",+34 872 61 98 57,,
345,administrativo,Tito,Dalmau,1945-08-27,"Plaza de Guiomar Sosa 39 Apt. 42 , Málaga, 51619",+34825052709,,
346,paciente,Azahar,Toledo,1969-05-09,"Pasadizo Amancio Peñas 447 Apt. 62 , Almería, 19849",+34823 172 332,,
347,doctor,Yésica,Zaragoza,1993-03-08,"Glorieta de Salvador Villalonga 5, Segovia, 41957",+34971593496,Traumatología,Consultorio 3
348,paciente,Dorotea,Ayllón,1957-03-18,"Pasaje Olga Bautista 7 Piso 7 , Guadalajara, 10947",+34972 709 677,,
349,paciente,Adelardo,Pedrosa,1993-05-04,"Urbanización de Édgar Blanco 411 Apt. 07 , Cuenca, 02478",+34 860 21 59 70,,
350,administrativo,Vito,Barberá,1989-07-23,"C. de Bernardo Solera 62 Piso 9 , Sevilla, 45435",+34872087820,,
351,doctor,Carlito,Amat,1955-06-22,"C. de Lorenza Pedraza 556, Ourense, 10354",+34 823 55 83 45,Cardiología,Consultorio 9
352,doctor,Sol,Carbó,1981-06-27,"Cañada Fabiola Arranz 5, Tarragona, 08244",+34 980 48 16 79,Neurología,Consultorio 9
353,doctor,Yago,Ferrando,1948-10-14,"Via de Lilia Sancho 22 Puerta 9 , Badajoz, 49883",+34821 296 649,Oftalmología,Consultorio 10
354,doctor,Eugenio,Fuentes,1980-01-29,"Pasadizo Dora Montserrat 58, Jaén, 34155",+34 979 68 53 92,Psiquiatría,Consultorio 5
355,doctor,Clementina,Azorin,2005-07-05,"Ronda de Atilio García 6, Toledo, 23093",+34921483919,Oncología,Consultorio 10
356,paciente,María Del Carmen,Galiano,1960-11-19,"Plaza Maribel Enríquez 46, Valladolid, 46690",+34947695814,,
357,doctor,Hugo,Terrón,1988-04-05,"Alameda Hernán Juan 77, Valencia, 05207",+34 944 090 257,Traumatología,Consultorio 6
358,administrativo,Yago,Cal,2000-10-29,"C. Nico Torres 8 Puerta 8 , Ourense, 40516",+34 901 42 69 86,,
359,doctor,Chema,Cuervo,1965-08-23,"Rambla de Abel Valderrama 82, Ciudad, 21874",+34922 296 951,Endocrinología,Consultorio 8
360,doctor,Jenny,Vall,1976-03-18,"Camino Valerio Aranda 36, Almería, 49588",+34820 745 812,Pediatría,Consultorio 9
361,administrativo,María Luisa,Garriga,2005-06-21,"Pasadizo de Luisa Mateos 469, Lugo, 02311",+34884 54 39 51,,
362,doctor,Agustín,Acevedo,1998-01-04,"Via Teodora Alberto 84, Salamanca, 32369",+34881 97 73 05,Gastroenterología,Consultorio 8
363,administrativo,Juan José,Pera,1952-08-12,"Plaza de Ezequiel Egea 6, La Rioja, 45415",+34922 804 861,,
364,paciente,Jordi,Vera,1961-01-07,"Glorieta Dalila Seguí 286 Apt. 49 , Asturias, 14398",+34 949 97 85 44,,
365,administrativo,Gerónimo,Izquierdo,1961-10-14,"Glorieta Pepito Azcona 76 Piso 4 , Tarragona, 33007",+34 920 55 94 16,,
366,administrativo,Ariadna,Valderrama,1973-06-02,"Callejón de Patricia Criado 370 Puerta 2 , Las Palmas, 23551",+34828 566 723,,
367,administrativo,Imelda,Blanes,1976-02-02,"Cuesta Albert Rincón 86, Zaragoza, 19391",+34822 85 41 23,,
368,paciente,Marta,Pedraza,2002-12-03,"Camino Fanny Galindo 19, Ciudad, 08409",+34871163205,,
369,paciente,Ambrosio,Vilalta,2000-01-04,"Plaza Jose Morera 26, Lugo, 33103",+34 810 531 068,,
370,administrativo,Elvira,Cueto,1953-10-28,"Cañada de Maribel Cerezo 402 Apt. 68 , Cuenca, 32611",+34818511318,,
371,doctor,Victor,Girona,1992-08-31,"Via Benito Carvajal 557 Piso 8 , Barcelona, 15155",+34 813 078 783,Cardiología,Consultorio 10
372,administrativo,Aureliano,Carrillo,1964-05-10,"Cañada Roberta Chamorro 86 Puerta 8 , Barcelona, 50424",+34728 10 03 63,,
373,administrativo,Teresa,Sanchez,1966-04-26,"Paseo Cándida Real 73 Puerta 9 , Barcelona, 51352",+34921 38 06 85,,
374,paciente,Gracia,Recio,2002-09-27,"Vial Jesús Luz 8, Lugo, 11289",+34 983 593 272,,
375,paciente,Gervasio,Anglada,1949-07-15,"Vial de Angelita Exposito 35 Apt. 11 , Vizcaya, 15926",+34987 900 642,,
376,paciente,Felisa,Cobo,1996-02-13,"Calle de Faustino Cervantes 44 Puerta 2 , Melilla, 05513",+34 987227415,,
377,paciente,Perlita,Echevarría,1970-11-24,"Cañada Gregorio Pulido 8 Puerta 1 , Barcelona, 48208",+34884 099 822,,
378,doctor,Pánfilo,Martinez,1945-05-06,"Pasadizo de Leyre Casas 87 Piso 2 , Zaragoza, 07081",+34922 588 638,Traumatología,Consultorio 8
379,paciente,Berto,Bru,1947-03-19,"Avenida Ciríaco Alvarado 82 Apt. 20 , Huesca, 01129",+34 810 55 15 44,,
380,paciente,Celestino,Corral,1999-07-08,"Ronda Lidia Barrera 955 Puerta 9 , Jaén, 20457",+34 972 58 44 81,,
381,doctor,Leandra,Espejo,1964-01-22,"Avenida Agapito Folch 8 Puerta 2 , Guadalajara, 36040",+34 824 46 07 26,Endocrinología,Consultorio 9
382,administrativo,Ramiro,Larrea,1949-10-07,"Camino Jenaro Prats 4 Piso 1 , La Coruña, 15319",+34 885176025,,
383,paciente,Gracia,Campillo,1950-09-15,"Ronda de Guillermo Agudo 34, Albacete, 48602",+34 847695462,,
384,paciente,Pedro,Borrego,1971-09-09,"C. de Ruben Barco 2, La Coruña, 10356",+34902 54 70 22,,
385,administrativo,Pedro,Balaguer,2003-07-14,"Via Jose Manuel Infante 8 Piso 8 , Baleares, 25208",+34972254166,,
386,doctor,Dominga,Perea,1986-12-19,"C. de Olalla Colomer 15, Granada, 31326",+34920600040,Psiquiatría,Consultorio 9
387,paciente,Gabriel,Pina,1961-01-21,"Callejón de Amarilis Ordóñez 1, Salamanca, 21828",+34 871 87 13 67,,
388,paciente,Amílcar,Belda,1965-03-21,"Plaza de Florencio Blanco 75 Puerta 1 , Ciudad, 21505",+34901 75 96 27,,
389,paciente,Paulina,Aguiló,1967-02-10,"Paseo Marita Gomis 98, Málaga, 12866",+34921 34 37 60,,
390,paciente,Rolando,Álvarez,1966-12-06,"Plaza Fortunata Bolaños 95 Apt. 17 , Cáceres, 32969",+34873386410,,
391,doctor,Victoriano,Araujo,1993-06-18,"Avenida Cebrián España 40, Cuenca, 31070",+34987397513,Oftalmología,Consultorio 10
392,paciente,Apolinar,Tello,1958-11-11,"Acceso de Aarón Marí 12, Girona, 29051",+34 971993439,,
393,doctor,Noelia,Carrera,1994-09-17,"Via de Rosalva Pinilla 44 Piso 0 , Melilla, 01131",+34879 432 323,Endocrinología,Consultorio 1
